pm25,dewp,temp,cws,target,cbwd_1,cbwd_2,cbwd_3,clunar,cstorm,cwkend,nord_cws,date,cmonth_2.0,cmonth_3.0,cmonth_4.0,cmonth_5.0,cmonth_6.0,cmonth_7.0,cmonth_8.0,cmonth_9.0,cmonth_10.0,cmonth_11.0,cmonth_12.0,chour_1.0,chour_2.0,chour_3.0,chour_4.0,chour_5.0,chour_6.0,chour_7.0,chour_8.0,chour_9.0,chour_10.0,chour_11.0,chour_12.0,chour_13.0,chour_14.0,chour_15.0,chour_16.0,chour_17.0,chour_18.0,chour_19.0,chour_20.0,chour_21.0,chour_22.0,chour_23.0,pm25_1,pm25_2
13,13,27,1,16,0,0,1,0,0,0,1,2014-06-11 11:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13,43
16,12,27,4,13,0,0,1,0,0,0,4,2014-06-11 12:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13,13
13,12,29,9,12,0,0,1,0,0,0,9,2014-06-11 13:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,16,13
12,12,30,3,18,0,1,0,0,0,0,3,2014-06-11 14:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,13,16
18,12,30,1,16,1,0,0,0,0,0,0,2014-06-11 15:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,13
16,11,30,4,15,1,0,0,0,0,0,0,2014-06-11 16:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,18,12
15,12,30,6,20,1,0,0,0,0,0,0,2014-06-11 17:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,16,18
20,12,30,7,17,1,0,0,0,0,0,0,2014-06-11 18:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,16
17,12,29,3,19,0,0,0,0,0,0,0,2014-06-11 19:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,15
19,13,27,4,40,0,0,0,0,0,0,0,2014-06-11 20:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,17,20
40,14,26,8,44,0,0,0,0,0,0,0,2014-06-11 21:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,17
44,14,25,12,33,0,0,0,0,0,0,0,2014-06-11 22:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,19
33,14,24,0,33,1,0,0,0,0,0,0,2014-06-11 23:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,40
33,15,22,0,37,0,0,0,0,0,0,0,2014-06-12 00:00:00,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,44
37,15,20,0,37,1,0,0,0,0,0,0,2014-06-12 01:00:00,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,33
37,15,20,1,50,0,0,1,0,0,0,1,2014-06-12 02:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,33
50,15,19,1,51,0,1,0,0,0,0,1,2014-06-12 03:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,37
51,15,19,3,39,0,1,0,0,0,0,3,2014-06-12 04:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,37
39,15,20,6,28,0,1,0,0,0,0,6,2014-06-12 05:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,50
28,16,21,9,35,0,1,0,0,0,0,9,2014-06-12 06:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,51
35,15,24,13,31,0,1,0,0,0,0,13,2014-06-12 07:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,39
31,15,26,3,31,0,0,1,0,0,0,3,2014-06-12 08:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,28
31,14,29,3,27,0,1,0,0,0,0,3,2014-06-12 09:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,31,35
27,13,30,0,23,1,0,0,0,0,0,0,2014-06-12 10:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,31
23,13,33,2,18,1,0,0,0,0,0,0,2014-06-12 11:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,31
18,12,33,1,16,0,1,0,0,0,0,1,2014-06-12 12:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,27
16,12,35,1,12,1,0,0,0,0,0,0,2014-06-12 13:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,23
12,12,35,1,14,0,1,0,0,0,0,1,2014-06-12 14:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,16,18
14,12,36,3,14,1,0,0,0,0,0,0,2014-06-12 15:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,12,16
14,11,35,4,10,1,0,0,0,0,0,0,2014-06-12 16:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,12
10,12,34,1,20,0,0,0,0,0,0,0,2014-06-12 17:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,14,14
20,12,33,4,30,0,0,0,0,0,0,0,2014-06-12 18:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,10,14
30,15,31,8,40,0,0,0,0,0,0,0,2014-06-12 19:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,20,10
40,15,29,10,44,0,0,0,0,0,0,0,2014-06-12 20:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30,20
44,17,28,4,38,0,1,0,0,0,0,4,2014-06-12 21:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,30
38,16,28,3,50,0,0,0,0,0,0,0,2014-06-12 22:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,44,40
50,17,26,4,64,0,0,0,0,0,0,0,2014-06-12 23:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,44
64,18,25,0,99,1,0,0,0,0,0,0,2014-06-13 00:00:00,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,38
99,17,24,1,110,1,0,0,0,0,0,0,2014-06-13 01:00:00,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,50
110,18,24,2,105,1,0,0,0,0,0,0,2014-06-13 02:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,64
105,18,22,0,108,0,0,1,0,0,0,0,2014-06-13 03:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110,99
108,18,22,1,121,0,0,1,0,0,0,1,2014-06-13 04:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,110
121,18,21,2,126,0,0,1,0,0,0,2,2014-06-13 05:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,105
126,19,22,0,103,1,0,0,0,0,0,0,2014-06-13 06:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,108
103,19,24,1,78,0,1,0,0,0,0,1,2014-06-13 07:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,121
78,18,27,0,93,1,0,0,0,0,0,0,2014-06-13 08:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,126
93,17,28,2,49,1,0,0,0,0,0,0,2014-06-13 09:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,78,103
49,17,29,3,29,0,0,0,0,0,0,0,2014-06-13 10:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,93,78
29,16,31,3,25,1,0,0,0,0,0,0,2014-06-13 11:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49,93
25,16,31,3,34,0,0,0,0,0,0,0,2014-06-13 12:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,29,49
34,16,31,1,39,1,0,0,0,0,0,0,2014-06-13 13:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,25,29
39,15,32,1,41,0,0,0,0,0,0,0,2014-06-13 14:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,34,25
41,16,32,5,48,0,0,0,0,0,0,0,2014-06-13 15:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,39,34
48,16,32,10,49,0,0,0,0,0,0,0,2014-06-13 16:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41,39
49,17,19,15,19,0,1,0,0,0,0,15,2014-06-13 17:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,48,41
19,17,19,4,14,0,0,0,0,0,0,0,2014-06-13 18:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,49,48
14,18,20,3,24,0,1,0,0,0,0,3,2014-06-13 19:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,19,49
24,18,20,1,22,0,0,1,0,0,0,1,2014-06-13 20:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,19
22,17,21,3,30,0,1,0,0,0,0,3,2014-06-13 21:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,24,14
30,17,21,6,30,0,1,0,0,0,0,6,2014-06-13 22:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,24
30,17,20,1,37,0,0,1,0,0,1,1,2014-06-13 23:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,22
37,18,19,2,35,0,0,1,0,0,1,2,2014-06-14 00:00:00,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,30
35,17,19,4,39,0,0,1,0,0,1,4,2014-06-14 01:00:00,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,30
39,17,19,0,38,1,0,0,0,0,1,0,2014-06-14 02:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,37
38,17,18,1,35,1,0,0,0,0,1,0,2014-06-14 03:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,35
35,17,19,0,29,0,1,0,0,0,1,0,2014-06-14 04:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,39
29,17,18,2,28,0,1,0,0,0,1,2,2014-06-14 05:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,38
28,18,19,3,18,0,1,0,0,0,1,3,2014-06-14 06:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,35
18,18,21,5,25,0,1,0,0,0,1,5,2014-06-14 07:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,29
25,18,23,8,34,0,1,0,0,0,1,8,2014-06-14 08:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,28
34,18,25,10,24,0,1,0,0,0,1,10,2014-06-14 09:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25,18
24,17,26,12,23,0,1,0,0,0,1,12,2014-06-14 10:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,25
23,17,28,1,30,1,0,0,0,0,1,0,2014-06-14 11:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,24,34
30,17,29,2,35,1,0,0,0,0,1,0,2014-06-14 12:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,24
35,16,30,4,46,1,0,0,0,0,1,0,2014-06-14 13:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30,23
46,17,31,6,47,1,0,0,0,0,1,0,2014-06-14 14:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,35,30
47,17,32,8,39,1,0,0,0,0,1,0,2014-06-14 15:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,46,35
39,17,31,3,50,0,0,0,0,0,1,0,2014-06-14 16:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,47,46
50,16,32,6,54,0,0,0,0,0,1,0,2014-06-14 17:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,39,47
54,17,31,9,59,0,0,0,0,0,1,0,2014-06-14 18:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50,39
59,17,30,11,58,0,0,0,0,0,1,0,2014-06-14 19:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,54,50
58,19,28,12,70,0,0,0,0,0,1,0,2014-06-14 20:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,59,54
70,20,28,16,90,0,0,0,0,0,1,0,2014-06-14 21:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,58,59
90,19,26,17,106,0,0,0,0,0,1,0,2014-06-14 22:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,70,58
106,19,26,21,128,0,0,0,0,0,1,0,2014-06-14 23:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,70
128,18,25,22,118,0,0,0,0,0,1,0,2014-06-15 00:00:00,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,90
118,18,23,0,111,1,0,0,0,0,1,0,2014-06-15 01:00:00,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,106
111,19,23,0,131,0,0,1,0,0,1,0,2014-06-15 02:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,128
131,19,23,1,153,0,0,0,0,0,1,0,2014-06-15 03:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,118
153,18,23,0,169,1,0,0,0,0,1,0,2014-06-15 04:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131,111
169,19,22,1,161,1,0,0,0,0,1,0,2014-06-15 05:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,131
161,19,23,0,141,0,0,1,0,0,1,0,2014-06-15 06:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,153
141,19,25,2,117,0,0,1,0,0,1,2,2014-06-15 07:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,169
117,18,27,0,117,1,0,0,0,0,1,0,2014-06-15 08:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,161
117,17,28,1,101,1,0,0,0,0,1,0,2014-06-15 09:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,117,141
101,18,29,1,94,0,0,0,0,0,1,0,2014-06-15 10:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,117,117
94,18,30,3,89,0,0,0,0,0,1,0,2014-06-15 11:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,101,117
89,17,32,6,82,0,0,0,0,0,1,0,2014-06-15 12:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,94,101
82,17,32,9,105,0,0,0,0,0,1,0,2014-06-15 13:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,89,94
105,18,31,12,130,0,0,0,0,0,1,0,2014-06-15 14:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,82,89
130,18,32,16,161,0,0,0,0,0,1,0,2014-06-15 15:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,105,82
161,19,31,17,156,0,0,0,0,0,1,0,2014-06-15 16:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,130,105
156,19,31,21,100,0,0,0,0,0,1,0,2014-06-15 17:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,161,130
100,19,30,4,62,0,1,0,0,0,1,4,2014-06-15 18:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,156,161
62,19,29,8,84,0,1,0,0,0,1,8,2014-06-15 19:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,100,156
84,18,23,11,61,0,0,0,0,0,1,0,2014-06-15 20:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,62,100
61,18,21,15,80,0,0,0,0,0,1,0,2014-06-15 21:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,84,62
80,19,21,0,113,1,0,0,0,0,1,0,2014-06-15 22:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,61,84
113,19,23,3,140,0,1,0,0,0,0,3,2014-06-15 23:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,61
140,20,22,0,134,0,0,0,0,0,0,0,2014-06-16 00:00:00,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,80
134,20,21,0,117,1,0,0,0,0,0,0,2014-06-16 01:00:00,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140,113
117,20,22,1,112,1,0,0,0,0,0,0,2014-06-16 02:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,140
112,20,21,0,130,0,0,0,0,0,0,0,2014-06-16 03:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,134
130,20,21,2,148,0,0,0,0,0,0,0,2014-06-16 04:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,117
148,19,21,4,162,0,0,0,0,0,0,0,2014-06-16 05:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,112
162,20,22,7,169,0,0,0,0,0,0,0,2014-06-16 06:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,130
169,19,22,9,164,0,0,0,0,0,0,0,2014-06-16 07:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,148
164,20,24,0,169,1,0,0,0,0,0,0,2014-06-16 08:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169,162
169,20,25,1,155,0,0,0,0,0,0,0,2014-06-16 09:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,164,169
155,19,26,0,178,1,0,0,0,0,0,0,2014-06-16 10:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,169,164
178,20,26,1,191,0,0,0,0,0,0,0,2014-06-16 11:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,155,169
191,20,26,4,196,0,0,0,0,0,0,0,2014-06-16 12:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,178,155
196,20,27,8,138,0,0,0,0,0,0,0,2014-06-16 13:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,191,178
138,20,28,3,132,1,0,0,0,0,0,0,2014-06-16 14:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,196,191
132,21,29,3,105,0,0,0,0,0,0,0,2014-06-16 15:00:00,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,138,196
